movie_id,genre
99404,Drama
80347,Documentary
7777,Horror
87549,Family
91130,Action
94436,Family
33721,Family
7315,Western
10379,Animation
90860,Crime
8024,Animation
23983,Science Fiction
17418,Romance
21764,Science Fiction
36839,Thriller
27196,War
79646,Adventure
72709,Music
365,TV Movie
79175,Comedy
30227,Adventure
30504,Romance
24863,Horror
10065,Mystery
74031,Drama
68640,History
34686,Action
19406,Comedy
61655,War
51754,Documentary
80949,Adventure
11995,Animation
96855,Romance
57322,Family
52796,TV Movie
38365,Western
66795,War
99186,Documentary
58345,Romance
4551,Animation
28259,TV Movie
50078,Action
90393,Music
13308,Romance
28567,Western
68020,Western
48259,Fantasy
21001,Drama
46351,Romance
88187,Crime
13744,War
71820,Fantasy
76162,Drama
54279,Fantasy
41774,Comedy
76245,Thriller
88896,Music
58089,Documentary
22355,War
44282,Family
8776,Science Fiction
61717,Animation
83097,Adventure
24520,Fantasy
3531,Family
98173,Comedy
68161,Adventure
50987,Romance
16835,Adventure
38919,Adventure
41230,Drama
8625,Music
79782,Documentary
66919,War
56057,Comedy
51141,Western
13900,Mystery
30076,Adventure
76567,Family
83838,Western
566,Fantasy
63136,Comedy
34553,TV Movie
77654,Western
44090,History
19118,Documentary
65325,TV Movie
28277,History
53618,Mystery
66630,Fantasy
99155,Drama
69575,Comedy
30903,Western
35460,Comedy
38586,Western
69417,Western
11049,Music
97624,Mystery
98199,Comedy
7489,History
43628,Drama
26550,Crime
83019,Thriller
76940,War
99201,Horror
14707,Science Fiction
23983,Drama
523,War
34435,Documentary
46907,War
10842,TV Movie
31086,Adventure
21844,Western
10988,Action
15503,Horror
46155,Crime
75228,TV Movie
50280,Action
94862,Western
49603,Romance
77054,Animation
98358,Adventure
27414,Crime
60321,Thriller
17772,War
15726,Action
45492,Science Fiction
13794,Fantasy
2268,Crime
74622,Mystery
37994,Western
14035,History
79646,Romance
26572,Music
61463,Horror
53227,Drama
95674,Thriller
33251,War
78101,Drama
6455,Documentary
49680,Horror
97389,Music
17290,TV Movie
23144,Western
45458,Western
88187,Horror
5370,TV Movie
47862,Music
80236,Family
95655,Animation
5368,Adventure
83842,Documentary
84857,TV Movie
42085,Science Fiction
75491,Romance
17255,Adventure
4610,War
32544,Romance
62273,War
35655,Adventure
45023,Action
64226,Adventure
62153,Fantasy
19475,Fantasy
66919,TV Movie
41583,Horror
11954,Documentary
41856,Music
86136,Animation
57737,Music
91950,Action
34759,Fantasy
90362,Documentary
11954,Horror
88377,Animation
93668,Comedy
87030,History
38207,Western
49546,Documentary
4978,Action
43395,Family
84857,Family
65642,Documentary
8776,Thriller
41144,Western
64462,Action
99404,Science Fiction
36881,Mystery
26747,Animation
3037,Adventure
81278,Animation
57236,Fantasy
13981,TV Movie
30926,Mystery
81661,Western
27119,War
59422,Music
67536,Music
74664,Action
80653,Family
3331,Thriller
73416,Drama
10185,Fantasy
14563,Thriller
80664,History
5388,Comedy
8646,Drama
65735,Drama
26753,Family
49638,Family
23760,TV Movie
60799,Music
22986,Science Fiction
53947,Family
96532,Fantasy
5493,Animation
56269,TV Movie
77297,Science Fiction
35655,Comedy
84067,TV Movie
2787,History
77968,Horror
99155,Crime
37476,Horror
28580,Mystery
11140,Science Fiction
88895,Documentary
54846,TV Movie
32640,Science Fiction
59188,Horror
86309,Adventure
39897,Adventure
7420,Music
51556,TV Movie
1422,Western
3419,Adventure
7984,Thriller
16431,Romance
89115,TV Movie
18741,Crime
35804,History
65716,Thriller
53960,Mystery
20097,TV Movie
43785,Fantasy
77791,Comedy
14101,TV Movie
99389,Horror
24363,Drama
20005,Thriller
38403,Mystery
92608,Comedy
94994,Romance
3921,History
37214,History
40723,History
51832,Music
92823,Adventure
89233,Fantasy
2462,Crime
69575,Family
75438,Romance
99041,Drama
36172,Drama
48289,Fantasy
71509,Animation
73123,Romance
37985,Thriller
49822,War
60838,Music
46936,Romance
98358,Mystery
97807,Romance
24673,Fantasy
46356,Western
61408,Adventure
63281,Horror
18727,Thriller
35102,Adventure
84834,Western
54374,Drama
53363,War
42003,Mystery
37894,Crime
98861,War
5323,TV Movie
59665,Science Fiction
49135,Family
42298,Science Fiction
82783,Action
33180,Thriller
99907,Science Fiction
24888,Romance
23144,Romance
26686,History
9942,Adventure
87674,Documentary
65628,Thriller
82413,Crime
28311,Crime
27199,Science Fiction
69417,Science Fiction
72348,Horror
97597,Crime
53627,Action
97294,Horror
93736,Horror
38366,Documentary
38744,Family
65699,Adventure
69748,Science Fiction
46936,Fantasy
62307,Science Fiction
74831,Family
34082,TV Movie
12136,Romance
42920,Science Fiction
37030,Mystery
74850,Fantasy
77118,Action
31019,Documentary
93782,Family
71205,War
5011,War
50896,Thriller
17264,TV Movie
73053,Mystery
34870,Comedy
32684,Comedy
3130,Romance
62478,Crime
49934,TV Movie
70256,Romance
51141,Romance
97543,Romance
84950,Romance
8552,Western
83424,Animation
68462,Thriller
62891,Romance
47590,History
97543,Mystery
69551,Comedy
59731,Horror
93834,Science Fiction
33214,Science Fiction
59627,Adventure
58072,Horror
99186,Adventure
59277,Crime
95238,Mystery
47100,Action
86765,Drama
84833,Drama
4745,History
71382,Documentary
95135,Music
33253,Mystery
36559,Horror
19781,War
41367,Adventure
29143,TV Movie
94406,Adventure
773,Western
79943,Documentary
51254,Action
5269,Horror
32472,War
28286,History
22253,War
53231,Action
33141,Western
67169,TV Movie
5703,Drama
23637,Science Fiction
18865,Action
24096,Fantasy
80653,Adventure
36296,Thriller
16835,History
89932,Documentary
89101,Crime
26675,Family
91693,Family
22989,Crime
70538,Music
2842,Drama
58176,Mystery
46382,Mystery
27942,Thriller
56412,Comedy
49308,War
33594,History
4461,Animation
99272,Music
76546,Action
57346,Horror
21528,War
60952,Mystery
73433,Thriller
17130,Family
65083,Western
76261,Thriller
81278,Adventure
74510,Animation
40506,Animation
66236,Documentary
81153,History
90181,War
49287,War
9863,Romance
15154,TV Movie
13795,Drama
18886,Action
14884,Thriller
10841,Crime
50197,Action
29550,Thriller
21274,History
2162,Music
42999,Adventure
81766,TV Movie
52869,Science Fiction
81285,Mystery
44801,War
14542,Romance
14144,War
83662,Adventure
44956,Adventure
39978,Animation
76847,Crime
25489,TV Movie
26402,Science Fiction
92723,Music
20684,Fantasy
96546,Romance
1033,TV Movie
20612,Horror
53960,Documentary
55375,History
71681,Family
23064,TV Movie
6543,Animation
41583,Adventure
20847,TV Movie
7195,Western
81374,Fantasy
52943,TV Movie
62309,Comedy
28130,History
73006,Western
62383,Mystery
79079,War
13952,Science Fiction
81454,Comedy
97629,Fantasy
47145,Comedy
33351,TV Movie
73911,Science Fiction
68161,Adventure
61205,Romance
31536,Animation
47105,Comedy
18071,Action
24358,Fantasy
58176,Thriller
93811,Romance
28422,Thriller
1222,Action
15771,History
34970,TV Movie
91130,Western
40586,Animation
47105,Music
59705,Animation
80863,Science Fiction
26041,Thriller
43817,War
99531,Drama
65070,Western
21894,Drama
57223,Crime
2864,Family
53784,TV Movie
77329,TV Movie
63106,Western
65628,Science Fiction
69480,Drama
68866,Crime
71802,Horror
9258,History
69469,Fantasy
76377,Action
11421,Action
10202,Family
68155,Animation
47862,Adventure
2787,Comedy
20612,Western
63382,Horror
5006,Crime
96396,History
30135,Family
7391,Mystery
19659,Crime
91497,Music
11275,Mystery
80699,Family
57443,Science Fiction
80762,Mystery
13427,Action
67428,Documentary
78789,Horror
87547,Mystery
60952,Action
86579,Horror
14931,Horror
37857,Family
9393,Animation
48589,Western
23388,Music
43959,Documentary
72237,Family
37090,Crime
79484,History
95365,TV Movie
29166,Music
43239,Thriller
99635,Documentary
75228,Fantasy
43167,History
53107,Romance
33253,Romance
94608,Thriller
39881,TV Movie
42475,Comedy
59915,Adventure
38478,TV Movie
95356,Action
93410,Animation
18785,Horror
40404,TV Movie
89511,War
44897,Science Fiction
40554,Fantasy
39489,Music
51484,War
81643,Crime
3996,Family
32763,Animation
52639,Adventure
96523,Western
71562,Family
49236,Adventure
94436,Western
45967,Action
39897,Mystery
24351,Thriller
7638,Animation
37129,Fantasy
42919,Crime
47101,Documentary
17470,Comedy
3711,Thriller
28244,TV Movie
34291,TV Movie
82783,Horror
40099,Adventure
23135,Thriller
13427,Science Fiction
97971,War
33792,History
44553,Documentary
17170,TV Movie
71820,Crime
64725,Music
77054,Documentary
80229,Romance
65402,TV Movie
92598,Drama
25945,Adventure
36367,Documentary
36148,Fantasy
50080,Drama
77623,Adventure
996,Western
53846,Family
62891,Horror
99953,Comedy
8845,TV Movie
71146,War
69197,Mystery
65628,Crime
9800,Adventure
67304,Horror
94541,Action
19654,Mystery
72427,Crime
53011,War
80372,Romance
22225,Mystery
33427,Drama
92080,Family
18071,War
67426,Drama
45926,Thriller
19170,TV Movie
92061,Horror
35302,Western
79441,Action
378,Family
28891,Action
47007,Fantasy
94827,Western
77118,Fantasy
70822,History
77925,Horror
9863,Action
49914,Family
24863,Music
47804,Action
75984,History
49195,Comedy
97968,Science Fiction
17197,Western
60474,Documentary
29227,Crime
15924,Crime
91937,War
74882,Animation
94572,Adventure
66394,Comedy
46588,War
81423,Fantasy
48087,Western
16283,History
80653,Science Fiction
52075,Action
61463,Horror
56299,Romance
32633,History
5138,Western
86852,TV Movie
22188,Family
50479,Adventure
67420,Drama
28819,Western
73092,Drama
95183,Science Fiction
88377,Family
39734,Romance
66694,Action
87549,Mystery
67869,Animation
34506,Documentary
75438,Western
58176,Science Fiction
19118,Comedy
40924,Animation
85499,Comedy
23220,Crime
76270,War
49504,History
85070,Family
16854,Music
53972,Animation
27199,War
90140,Family
6526,Action
42308,Romance
81392,Mystery
27329,Music
2864,Animation
31340,War
24520,Mystery
4437,Science Fiction
85880,History
1154,Action
94862,Documentary
62664,Fantasy
17772,History
44762,Science Fiction
13234,Fantasy
74457,Romance
16826,Horror
16826,Drama
56834,Adventure
61008,Romance
53270,Documentary
14583,Crime
19812,Crime
48016,Western
9534,Western
5964,Documentary
66158,History
96643,Romance
37924,Thriller
49613,Animation
96044,Action
65371,History
85274,Animation
55508,Crime
83635,Western
79951,History
25091,TV Movie
41367,Action
87549,Documentary
14656,Fantasy
19671,Crime
61602,Romance
12046,History
17178,Adventure
35000,Crime
94459,Action
76261,History
39052,Fantasy
99354,Animation
14538,Science Fiction
88187,Comedy
31221,Mystery
92496,Documentary
30977,Thriller
63379,Crime
72617,Science Fiction
79374,Family
98428,Crime
88716,Mystery
8851,Action
2129,Action
54999,Drama
90359,Crime
5039,Romance
35000,Science Fiction
11012,Thriller
15122,War
4004,Drama
904,War
12624,Western
39642,Drama
94823,Family
8032,Mystery
96146,War
46382,Horror
21062,Fantasy
64001,TV Movie
17178,Family
17264,Music
53227,Adventure
13169,Science Fiction
22993,War
88410,Thriller
68223,Science Fiction
30135,Fantasy
12022,Animation
91119,Western
11507,War
11890,Family
24010,Action
43222,Science Fiction
33214,Western
85592,History
15064,Music
59705,Documentary
21042,Mystery
75126,Comedy
43923,Mystery
15932,Thriller
37272,Action
23824,Crime
89364,Thriller
6429,War
93012,Drama
33832,TV Movie
87714,Family
68336,Music
36828,Romance
83419,Western
35796,Horror
60321,Music
20137,Mystery
4150,Family
98754,Action
94639,Fantasy
56666,Adventure
4799,Romance
16223,Mystery
62343,TV Movie
87885,Adventure
71544,Comedy
45579,Music
86963,TV Movie
95105,History
2038,Animation
98183,Comedy
75984,Documentary
65717,Crime
49223,War
50314,Animation
21390,History
8776,Horror
4372,Western
77848,Romance
34607,Horror
52688,Comedy
69609,Documentary
68640,Thriller
94862,Western
44282,Mystery
59661,History
97962,Horror
7226,Documentary
91118,Adventure
33385,Action
96692,Horror
2794,TV Movie
20394,Animation
41367,Crime
28286,Science Fiction
11160,Science Fiction
82823,Comedy
18105,Comedy
4262,Family
36782,Drama
71789,Thriller
10917,Science Fiction
14470,Crime
84305,Mystery
96557,Comedy
13234,Thriller
53673,Thriller
36794,Romance
81794,Romance
13664,Thriller
92913,Family
78937,Adventure
60838,Mystery
96864,TV Movie
28200,TV Movie
78392,Documentary
76558,Comedy
65716,Animation
14328,Documentary
2539,Comedy
41346,War
12927,Documentary
10112,Crime
22292,Fantasy
9414,Horror
31599,Documentary
54374,TV Movie
84853,Western
605,Horror
19270,Science Fiction
10842,Fantasy
69737,Western
61647,Western
96557,Fantasy
71805,Comedy
25338,History
38354,Fantasy
73289,Western
57652,Science Fiction
95277,Western
44926,Adventure
46020,History
92094,Western
41249,Thriller
91118,Adventure
34759,Western
18612,Thriller
75707,War
94819,Thriller
68685,Adventure
2274,Western
10739,Action
50926,Horror
9883,History
79646,Crime
29808,TV Movie
4743,Crime
28066,Music
30504,Comedy
46843,Documentary
16340,Western
75972,Fantasy
44780,Music
27883,Science Fiction
24999,TV Movie
79981,Mystery
44897,Drama
88695,Comedy
14035,Horror
94572,Family
81643,Documentary
19340,History
50911,Drama
99781,Drama
25338,Comedy
19588,Animation
83781,Drama
40097,Comedy
83838,Mystery
77588,Thriller
40967,Drama
29480,Thriller
34506,Comedy
67116,Horror
9930,Animation
49504,Horror
53231,Animation
21062,Music
73833,Action
25003,Comedy
61239,Romance
89884,Action
26311,Romance
88747,Mystery
69395,Mystery
29438,Science Fiction
91351,Thriller
4015,Music
1160,Romance
25489,Music
8720,War
32020,Comedy
66158,Romance
29945,Western
86333,Mystery
24455,War
97807,Horror
44282,Documentary
45799,Fantasy
24565,Music
19950,Western
95887,Romance
8845,Science Fiction
60233,Horror
54152,Documentary
45799,Romance
4295,Animation
15402,Western
88717,Horror
54494,Thriller
47430,Thriller
25539,Animation
90928,Romance
74064,Drama
11413,Western
9059,Animation
91465,Adventure
49936,Thriller
60616,Fantasy
95238,Documentary
16854,Fantasy
4248,Crime
73037,Adventure
85627,Science Fiction
41967,Fantasy
36558,Western
17470,History
92061,Comedy
19373,History
21778,Family
30653,Mystery
83141,Drama
24980,Drama
3711,Comedy
57627,Science Fiction
28286,Music
68626,TV Movie
17639,Documentary
52113,Fantasy
34435,Animation
72830,Family
2140,Drama
6098,Comedy
66811,Mystery
1970,Western
92800,Drama
69132,History
86526,Music
19903,Animation
91989,Music
21049,Western
79006,Science Fiction
57737,Family
47953,Music
56447,Documentary
79974,History
59200,Adventure
43373,Mystery
29227,Drama
17403,Family
2613,TV Movie
93736,Horror
3886,Comedy
66236,Thriller
87110,TV Movie
72489,Western
65705,Horror
42883,Drama
71118,Mystery
36405,Western
2398,Thriller
54494,Mystery
71082,Music
26993,Drama
64878,Action
7416,Action
98591,Romance
93069,Science Fiction
95661,Horror
37965,Fantasy
86552,Thriller
62437,Comedy
57178,Western
43303,Drama
86031,Action
39545,Fantasy
19230,Mystery
88408,Adventure
62664,Adventure
47767,Science Fiction
55623,Thriller
31299,Mystery
91442,Drama
99155,Fantasy
91161,Music
34280,Animation
19049,Science Fiction
85070,Drama
59435,Action
45088,Romance
62382,Western
54088,TV Movie
89409,History
43048,Action
14217,Crime
23290,Animation
8763,Thriller
78603,War
27070,Western
52956,War
52459,TV Movie
90362,Adventure
43313,Science Fiction
65000,Mystery
33867,Mystery
80103,TV Movie
63434,Family
31627,Horror
34867,Family
45799,History
53618,Action
27329,Music
16560,Fantasy
9800,Crime
40088,Fantasy
12136,TV Movie
87547,War
47101,Family
6252,Horror
29799,Western
2536,Comedy
98687,History
25710,Mystery
36008,Romance
82472,Adventure
68363,Comedy
1861,Drama
1838,Western
47904,Thriller
49304,TV Movie
92047,Mystery
82663,War
38572,Music
22698,Action
29638,Science Fiction
42282,Animation
81423,Documentary
52797,Romance
52072,Documentary
27119,Action
41747,Documentary
98797,Family
6004,Science Fiction
99201,Romance
37901,TV Movie
14645,TV Movie
83786,Western
4610,Action
1674,Comedy
43167,History
942,War
28891,Adventure
15456,Comedy
50924,Science Fiction
34537,Comedy
15601,TV Movie
89430,Science Fiction
26008,War
18054,Drama
40678,Science Fiction
63364,Horror
95764,Western
17290,Family
92823,Action
25003,Animation
84521,Crime
99571,War
40816,Music
80891,Music
82257,Western
91520,Fantasy
80582,Horror
26359,Thriller
37614,TV Movie
73513,Comedy
12680,History
92100,Science Fiction
73416,Western
70637,Animation
51352,Crime
24427,Horror
42214,Crime
60397,Drama
89494,TV Movie
11070,Mystery
755,Adventure
56793,Western
77645,Horror
51177,Crime
47087,Fantasy
23760,Documentary
45458,Thriller
57568,Western
46222,Family
61029,Drama
29589,Crime
63341,Science Fiction
90108,History
84745,TV Movie
81771,Fantasy
48185,Drama
26891,Horror
80546,Fantasy
94745,Thriller
34666,Fantasy
16420,Animation
68578,Family
96396,Western
15468,TV Movie
35083,Drama
49287,Drama
8032,Mystery
68640,Animation
38191,Music
38729,Family
9287,Mystery
65686,TV Movie
11007,Drama
24067,Comedy
72272,Music
54263,Thriller
50139,Action
97756,Thriller
20461,Adventure
51407,Documentary
202,Music
26795,TV Movie
40112,Horror
93564,War
17213,Family
82569,Drama
72392,Romance
61012,TV Movie
47820,Music
79777,Fantasy
22793,TV Movie
96546,Western
55098,TV Movie
40678,Fantasy
73323,Mystery
10062,Crime
97277,Western
54566,History
13169,Drama
42461,Fantasy
70229,Romance
38207,Science Fiction
64576,Mystery
30227,History
93457,Romance
27821,Music
5000,Western
98914,Documentary
48434,Music
53618,Mystery
8776,Family
91601,TV Movie
71109,Adventure
36558,Drama
93558,Music
54619,Drama
4827,Western
32249,Romance
55948,Fantasy
41277,War
55993,Horror
54540,TV Movie
34207,Western
58429,Horror
74831,War
61144,Horror
28286,Comedy
60889,War
50897,Western
72476,Mystery
55677,Comedy
12770,History
93357,Crime
57236,Animation
22631,TV Movie
10563,Family
97807,Drama
91311,Western
24912,Romance
28311,Science Fiction
15662,Thriller
68097,Action
78849,Documentary
17470,Science Fiction
69775,Music
4124,Adventure
7533,Crime
44532,Fantasy
56396,Romance
90108,War
42557,Family
62073,Adventure
52639,Fantasy
8185,Drama
54248,War
50779,TV Movie
35926,Crime
99476,Science Fiction
74356,Crime
89078,Horror
13077,Romance
16416,Western
83781,Animation
49914,History
53001,Documentary
10202,Animation
877,Adventure
81278,Mystery
89837,War
52075,Adventure
71544,Science Fiction
49640,Crime
28596,Science Fiction
442,Thriller
46491,Adventure
43373,War
58786,Science Fiction
79768,Animation
16835,Crime
71509,Horror
3602,Fantasy
48817,Crime
61731,Action
53324,Romance
87549,Crime
94555,Family
56057,Romance
1122,TV Movie
26993,Documentary
49952,Family
45244,Adventure
99655,Western
82645,Fantasy
61596,Crime
17178,Crime
18727,Western
68605,Comedy
84305,TV Movie
70618,TV Movie
38473,TV Movie
61892,Drama
17236,War
29376,Action
18244,Animation
43043,Family
7391,Action
32063,Drama
82413,Drama
66434,Family
93379,Western
27797,Thriller
25477,Horror
90366,Science Fiction
37278,Fantasy
55975,Thriller
4788,Horror
53297,Documentary
32172,Fantasy
72945,War
87868,Adventure
30911,Comedy
2038,War
61869,Action
57880,Horror
56760,Animation
93448,Family
72638,Crime
63698,Crime
1970,Horror
76555,Music
72140,Fantasy
1484,Mystery
25391,Animation
12647,Mystery
62233,Horror
74655,Horror
74289,Drama
86333,Thriller
27395,TV Movie
13897,Romance
42669,Action
48589,Horror
70568,Mystery
95825,Action
42263,Adventure
81752,Fantasy
15000,Mystery
51606,Crime
71544,Fantasy
82443,Mystery
75811,Crime
27821,Science Fiction
61120,Drama
74616,Romance
54346,TV Movie
33082,Documentary
43420,Adventure
73882,TV Movie
44733,Western
21778,Crime
98761,Comedy
66489,Romance
17047,Documentary
18337,TV Movie
93316,Animation
97515,Comedy
82413,Action
84045,Adventure
40992,Mystery
23909,Fantasy
61029,Music
65325,History
2398,History
16431,War
10121,Music
86654,TV Movie
25937,Documentary
76934,History
56228,Science Fiction
96795,Fantasy
41678,Adventure
25477,War
27283,Music
57627,Animation
49019,Drama
46908,Fantasy
54036,Family
88355,Documentary
30202,Action
4931,Romance
18688,TV Movie
55744,TV Movie
76555,Comedy
59200,Documentary
51361,Science Fiction
82903,Family
61777,Action
17772,Mystery
9414,War
63364,War
24999,Mystery
71690,Romance
81340,Horror
7262,Drama
99272,War
16169,Comedy
19861,Thriller
54497,Western
89535,Romance
68382,History
10883,Documentary
43957,War
71940,Comedy
65585,Horror
45380,Mystery
20266,Family
21292,TV Movie
41771,Horror
76004,Animation
46447,Science Fiction
19543,Family
74167,War
39545,Action
48640,Family
21497,Animation
66434,Action
54582,TV Movie
55420,Fantasy
42408,Thriller
65861,TV Movie
55420,Documentary
40846,Drama
14767,TV Movie
37640,Family
25887,History
73289,Romance
96532,Horror
38261,Adventure
36964,Music
90990,Mystery
92501,Science Fiction
85014,Music
79032,Mystery
35060,Family
74675,TV Movie
68542,Animation
3534,Mystery
14107,Music
85080,Western
81650,Adventure
11502,Action
96643,Family
40723,Fantasy
25225,Family
6162,Thriller
55317,Fantasy
11247,Documentary
9648,Science Fiction
55623,Mystery
57977,Music
3921,Mystery
62764,Drama
54363,War
10543,Romance
54206,Horror
20374,Romance
19230,Thriller
23099,Adventure
52459,Western
25331,TV Movie
50313,History
18285,Family
89837,Crime
83207,Drama
29157,Mystery
4549,TV Movie
52079,Crime
23760,TV Movie
93133,Science Fiction
38961,Fantasy
23388,Music
5633,Family
12770,Mystery
47246,Crime
64068,Romance
25003,TV Movie
96059,Horror
71083,Music
95625,Science Fiction
59491,Music
61029,Fantasy
92049,Action
90362,Animation
10883,Music
11160,Mystery
49562,Documentary
19654,History
94634,History
35701,TV Movie
99210,Action
47361,TV Movie
10091,Comedy
64348,Documentary
14884,Western
47067,Adventure
17196,War
21497,History
1513,Comedy
75707,Action
47670,Science Fiction
1484,History
36996,War
63379,TV Movie
1828,Mystery
33180,Science Fiction
50779,Adventure
71570,Comedy
54167,Action
17213,Drama
80361,Horror
83007,History
98279,Action
71940,Horror
65419,History
4437,Romance
53659,Romance
75670,Drama
81374,Horror
78429,Comedy
11707,Adventure
78045,Drama
45328,Western
50385,Romance
41286,Western
44086,Drama
53669,Music
62675,Animation
49041,Science Fiction
98279,Crime
20304,Family
1530,Romance
8617,Comedy
34501,Drama
85499,Drama
44926,War
96864,Romance
31980,Family
93166,Music
22812,History
69340,Romance
89383,Fantasy
99954,Documentary
85702,Crime
23964,Action
24267,Action
29589,Thriller
84711,Horror
13586,Music
60737,Animation
23520,Documentary
82873,Horror
71088,Mystery
29286,Horror
45533,Family
66434,History
6767,Adventure
86889,Romance
11707,TV Movie
66235,Thriller
49736,Horror
7958,Adventure
74478,Crime
44303,TV Movie
24863,TV Movie
57992,Adventure
42464,TV Movie
38804,Crime
33704,Family
31566,Romance
38597,History
10999,Adventure
53321,Animation
26879,War
45982,Adventure
53952,Fantasy
81569,Adventure
27219,Drama
91843,Drama
12047,Romance
46491,Crime
29480,Family
5738,War
21169,Documentary
51923,Romance
15004,War
77594,Thriller
50555,Fantasy
4572,Mystery
68403,TV Movie
75700,History
38725,History
69336,Comedy
84255,Music
20461,Family
36297,Science Fiction
8069,Western
37115,Science Fiction
50051,Family
16679,Family
93012,Western
9201,Fantasy
34125,Thriller
67699,Family
90468,Music
45941,Science Fiction
89837,Comedy
10883,Documentary
21497,TV Movie
5368,Crime
53924,Mystery
49562,Science Fiction
14656,Thriller
16801,Crime
68462,Western
31627,Drama
21638,Animation
61721,Mystery
87035,Romance
32684,TV Movie
13427,Mystery
1861,Adventure
10841,Romance
8484,Drama
27920,Crime
52241,Romance
58731,Fantasy
62160,History
4461,Drama
54206,Romance
99155,Romance
10917,Adventure
65790,Thriller
41273,Comedy
42370,Mystery
61075,War
54263,Animation
22992,Western
49680,Crime
39964,Action
87479,Fantasy
675,Family
99965,Animation
37815,Adventure
40992,Action
75489,Music
12262,Mystery
91442,History
31624,Thriller
4372,Horror
47100,Crime
69515,Fantasy
89989,Mystery
99267,Horror
44529,Comedy
97783,Horror
83989,Fantasy
96643,Drama
63341,TV Movie
57418,Crime
38804,Documentary
30647,Western
2842,Action
81333,TV Movie
4461,War
65084,Mystery
65402,Action
93340,History
39978,Drama
98380,Crime
48259,Mystery
25003,TV Movie
35100,Romance
12041,Horror
79912,Western
94745,Adventure
92598,Family
53631,Mystery
49092,Drama
18987,Music
40393,Family
39188,TV Movie
46650,War
48185,Western
57879,Comedy
90318,Music
74622,TV Movie
7857,Thriller
95945,Comedy
59577,Fantasy
51710,Crime
74373,Thriller
566,Thriller
93881,Adventure
73053,Adventure
81445,Drama
61144,Comedy
54625,Mystery
2640,Horror
94113,Animation
46351,Adventure
28311,TV Movie
7489,Animation
10543,Science Fiction
83363,Thriller
54694,TV Movie
69705,Drama
52075,TV Movie
61731,Crime
36441,Adventure
58480,Action
21497,Mystery
87760,TV Movie
36296,Crime
63122,Animation
64725,Science Fiction
29563,TV Movie
76451,Horror
58779,Western
60685,War
96496,Fantasy
21049,Family
98959,Western
74356,Crime
46291,Thriller
56412,Crime
12989,Romance
6750,Drama
97543,Fantasy
97939,Thriller
88355,Animation
61647,Family
22620,Mystery
41047,TV Movie
19260,History
29166,War
73882,Animation
21207,Music
22596,TV Movie
20097,War
43799,Thriller
82663,Drama
9130,Western
87794,Family
63611,Thriller
54079,Drama
3147,Action
69480,Family
65083,Western
77797,History
19781,Music
93790,Action
54566,Comedy
41861,Comedy
79860,Fantasy
12639,Science Fiction
51572,Science Fiction
3185,Drama
51766,Music
30653,Animation
92213,Fantasy
57737,Romance
5528,Mystery
27821,Music
10314,Action
96760,Western
31168,TV Movie
57435,Music
73053,History
3680,Adventure
43239,War
33385,Mystery
74655,Documentary
51702,Music
41091,Comedy
1519,Action
53543,Horror
26235,Family
62497,Adventure
91230,Adventure
31624,TV Movie
38084,Action
80682,Comedy
28172,Documentary
50840,Romance
92848,Science Fiction
57946,Drama
31308,Drama
96000,War
18054,Adventure
62764,Science Fiction
7511,Action
99258,Thriller
56076,Mystery
53204,Music
75177,Science Fiction
55729,Crime
19074,Drama
98358,Family
52376,Romance
55948,Comedy
21844,Romance
93490,History
46351,TV Movie
32664,Horror
77826,Romance
67834,Romance
68863,Adventure
55508,Mystery
29286,Animation
74882,War
83363,Comedy
59384,Western
88330,TV Movie
26891,Comedy
87110,Western
74025,Science Fiction
47267,Action
65014,TV Movie
63600,Science Fiction
86136,TV Movie
34352,Action
97534,Thriller
5899,Crime
66158,Crime
41277,Drama
65766,Mystery
45143,Music
62278,Comedy
80103,Comedy
37113,Documentary
14290,Science Fiction
1828,Western
5489,Documentary
4150,Music
26451,Romance
63907,War
61429,Music
81755,Science Fiction
47101,Western
7234,Family
13606,Fantasy
21274,Crime
75175,Crime
52079,Documentary
27843,Animation
14404,Crime
34993,Action
47145,Horror
89824,Action
60335,Drama
65419,Science Fiction
61308,Thriller
16322,Family
91359,Adventure
12322,Mystery
442,Music
25126,Crime
15231,Mystery
73911,Documentary
21390,Science Fiction
7036,Horror
34666,Comedy
63595,Action
54885,Science Fiction
12041,Music
5409,Fantasy
9414,Horror
79938,Crime
72997,Drama
10650,Family
5769,Action
69271,Action
76804,Animation
77820,Family
34386,Horror
98821,Action
72709,Romance
60475,Action
40554,Documentary
66049,Documentary
60777,Animation
93448,History
38514,Music
27843,History
95943,Adventure
63434,Mystery
62696,TV Movie
22989,Mystery
20172,Comedy
22323,Comedy
38084,Horror
19534,Romance
25214,Animation
68089,Western
98183,Action
50405,Crime
80490,Thriller
20273,Action
89884,Western
48136,Western
64397,Comedy
3711,Western
95365,Documentary
54558,Science Fiction
95943,Comedy
36881,Action
38544,Thriller
90602,Horror
40678,Thriller
62073,Action
70428,Fantasy
24695,Romance
87549,Science Fiction
89774,Action
22385,Adventure
28977,War
52231,War
85702,Documentary
92598,Family
39433,Action
15367,Science Fiction
47074,History
41775,Comedy
38709,History
62343,Horror
23064,Crime
97875,Fantasy
63409,Crime
32377,Horror
95957,Animation
98591,Comedy
47303,History
18727,Drama
58327,Action
65014,Documentary
96546,Family
