id,original_title,popularity,release_date
73079,Finding Nemo,47.356904,2000-06-03
92496,Pulp Fiction,80.974029,2004-09-04
83407,Toy Story,40.158821,2011-02-19
15762,WALL-E,85.599416,2016-02-18
52325,Se7en,16.17724,2017-04-14
7527,Casablanca,57.606702,2020-04-24
53584,Casablanca,52.256467,2009-05-29
23281,Oliver Twist,10.732421,1994-02-18
53098,Forrest Gump,24.205039,1995-02-06
47939,Infamous,48.719653,1990-06-01
4519,Iron Man,77.298675,1994-02-16
49138,Up,90.52456,2007-08-06
40790,Iron Man,73.697389,2010-06-11
74831,Titanic,29.654926,1997-05-21
73006,Avatar,10.726795,1992-02-06
48087,Avatar,52.75924,1996-08-16
30903,Vertigo,34.764579,2006-08-21
75804,The Shawshank Redemption,56.550315,2000-07-28
27414,Citizen Kane,40.095426,2010-06-22
68515,Spider-Man,38.229873,2016-04-19
75662,The Avengers,91.242163,1999-04-01
30214,The Avengers,66.919754,2020-09-26
2311,Brave,67.135762,2014-08-26
58072,Fight Club,13.805202,2015-10-10
65583,Interstellar,39.271596,1994-03-06
93979,Finding Nemo,76.395376,1994-04-20
62437,Spider-Man,56.911353,2015-06-28
25957,Forrest Gump,46.306154,2020-05-05
85274,300,97.289591,2014-07-11
15437,Brave,14.068699,2001-04-18
56534,Jurassic Park,16.495776,1996-10-25
79782,Grown Ups,56.543078,2013-12-27
7511,Ratatouille,40.815166,2005-02-15
91317,Back to the Future,48.328027,2012-01-11
12473,The Lion King,55.013503,1995-04-15
26455,Lord of the Rings,13.183282,1992-12-29
18222,The Dark Knight,27.377067,2017-03-18
53605,Shrek,53.946998,2014-08-14
20912,Back to the Future,19.758639,2012-02-25
38390,Se7en,84.039168,2010-02-06
12872,300,78.457043,2005-06-15
1960,Back to the Future,57.032936,2016-06-01
74300,Se7en,49.74523,2002-03-25
54885,Cars,92.991053,2008-02-05
97562,Indiana Jones,75.35755,1994-02-21
49504,Spider-Man,4.293823,1999-10-22
59705,Inception,22.726593,1995-07-03
82491,The Matrix,7.761714,2010-02-03
29696,Fight Club,99.471128,2000-05-18
16826,The Silence of the Lambs,42.507995,1996-08-02
2644,Inception,13.852549,2009-03-18
69087,Batman Begins,36.137923,1992-08-18
43212,Goodfellas,98.004928,2015-02-04
2399,Oliver Twist,14.728668,2006-08-11
43317,Avatar,36.015887,1992-10-10
30939,Citizen Kane,27.942177,2016-07-13
77643,300,79.126579,2001-08-26
21856,Cars,3.037878,2008-05-30
55859,Up,94.698111,1997-03-01
61029,The Matrix,86.935324,2014-05-08
54846,Troy,36.754604,1995-11-14
88356,Avatar,90.174625,2011-06-18
28075,Star Wars,42.860515,2014-05-16
43949,Cars,29.546276,1995-10-02
5489,Toy Story,40.997022,2004-11-14
8024,Jurassic Park,82.587346,2010-03-27
27100,The Avengers,56.332465,1997-10-30
71044,The Shawshank Redemption,22.113323,2006-11-03
93510,Indiana Jones,7.433801,2012-03-21
80590,Braveheart,60.852424,2019-05-24
61158,Batman Begins,81.932175,2010-12-26
67116,The Avengers,85.623567,1997-09-13
16684,Cars,82.381239,2002-11-16
42197,Avatar,51.586582,2006-03-30
37565,Finding Nemo,38.082874,1991-11-12
2427,The Silence of the Lambs,97.552562,2004-05-22
86267,Avatar,92.279895,2011-09-01
95365,Harry Potter,75.32684,1990-06-18
60640,The Avengers,43.292191,2013-10-20
43604,Lord of the Rings,97.359855,2005-09-13
38435,Cars,37.703353,2003-11-14
75395,Back to the Future,68.606036,2008-03-16
45143,Monsters Inc,29.783661,2018-03-06
71205,Se7en,83.649979,2012-01-03
75126,Forrest Gump,86.083298,1993-04-18
83717,The Matrix,51.157508,1993-06-20
53941,Monsters Inc,56.436403,1997-02-09
49195,Indiana Jones,94.881685,1995-01-02
35655,Se7en,14.640907,1994-08-12
41856,Indiana Jones,47.402869,2003-10-15
95837,The Avengers,53.078093,2017-10-24
7894,Forrest Gump,81.736059,2019-09-11
87030,Casablanca,77.892869,2003-04-02
90767,Titanic,60.405838,2002-10-31
32763,Braveheart,15.981538,2000-03-24
64131,Batman Begins,40.917321,2006-05-30
46702,Pulp Fiction,9.57506,2008-09-17
29345,WALL-E,15.46002,1995-11-25
78005,Indiana Jones,23.037447,2008-12-21
49487,Forrest Gump,33.699157,2002-12-06
60747,Kingdom of Heaven,44.297486,2014-05-28
19074,Interstellar,72.206645,2017-10-28
52487,Fight Club,2.806631,2011-11-01
30478,Ratatouille,87.261751,2015-02-27
5528,Titanic,99.212009,2009-07-29
79901,Iron Man,96.429515,1993-04-25
14015,Spider-Man,42.785022,2001-12-11
54331,Se7en,40.236373,2005-10-19
77588,Avatar,52.471362,2009-03-09
78211,Batman Begins,66.628262,1998-11-08
35063,Goodfellas,28.120442,2003-02-14
66489,Pulp Fiction,65.666229,1995-08-10
90726,Troy,31.269781,2013-02-17
36056,Kingdom of Heaven,66.236316,1993-03-12
66529,Vertigo,65.442955,1998-02-15
34501,Braveheart,0.582495,1995-05-14
86944,300,87.189353,2003-10-28
88798,300,19.658607,2006-10-25
94406,Forrest Gump,99.279623,1998-08-08
69396,The Incredibles,55.228988,2003-11-06
47430,Iron Man,38.957318,2003-11-21
34387,Goodfellas,9.62555,1998-04-03
40255,Iron Man,68.257853,2012-08-11
27736,300,36.298724,2020-11-26
39642,Monsters Inc,96.316113,2014-11-16
85580,The Avengers,85.798605,1998-04-08
9643,Vertigo,12.879066,1991-11-27
77535,Shrek,46.039863,2006-04-26
13298,Better Luck Tomorrow,44.688845,2007-08-23
93452,Avatar,71.023155,1991-03-21
49287,Alpha and Omega,27.658314,1994-12-23
13606,Casablanca,83.70412,2002-02-03
49092,Grown Ups,94.174498,1994-11-28
54625,The Lion King,55.457792,1999-02-13
44292,The Shawshank Redemption,92.761577,2002-11-27
34435,The Avengers,32.873375,2017-03-23
80863,The Shawshank Redemption,32.07461,1990-07-23
58280,Forrest Gump,72.472664,2015-06-12
74676,Finding Nemo,44.714166,2003-12-14
19901,Shrek,27.977409,1994-06-27
41751,Inception,31.309132,1991-06-29
58658,The Dark Knight,83.320191,2011-05-03
5640,Brave,64.87624,2012-06-26
61012,Monsters Inc,79.250714,1991-10-17
26550,The Dark Knight,41.571116,2009-06-09
79938,Batman Begins,93.912568,2003-03-25
80231,Casablanca,89.125307,1994-10-31
10254,Alpha and Omega,4.061027,2017-04-21
72709,Titanic,36.811656,2011-04-15
89233,The Matrix,7.85525,2003-06-16
46390,Kingdom of Heaven,24.161207,1995-07-11
10314,Brave,92.605609,1991-05-06
21059,Oliver Twist,89.644068,2000-02-09
57568,Gladiator,6.081598,1998-04-07
31009,The Matrix,4.059656,2017-12-20
44086,Ratatouille,64.766386,2012-01-17
45945,Pulp Fiction,23.966825,2010-08-07
31898,300,0.721103,1998-05-19
53618,Star Wars,83.379392,1993-03-06
64747,300,38.735726,2013-03-19
22576,Goodfellas,42.011129,1994-08-20
54152,Gladiator,11.368318,1996-07-08
3680,Brave,47.786731,2018-05-31
57977,Batman Begins,77.733517,1994-06-06
79646,Kingdom of Heaven,30.313468,1996-08-23
9904,Titanic,82.873262,2000-03-27
39656,Kingdom of Heaven,65.197218,1991-02-20
36881,Schindler's List,41.802926,2013-02-24
25881,The Lion King,50.712187,2019-06-01
59137,Gladiator,11.621002,2001-01-27
74664,Brave,89.442772,1997-05-29
58799,Kingdom of Heaven,89.438719,2000-03-26
45612,The Matrix,38.553928,1990-03-21
50495,Oliver Twist,66.065887,2015-11-19
20455,The Dark Knight,76.579508,2008-11-14
28947,Cars,82.657482,2020-02-24
34125,Cars,72.604635,2000-08-08
18832,Ratatouille,50.363152,2002-09-13
53448,Schindler's List,69.935669,1991-02-03
69640,The Matrix,94.76846,1993-04-05
4549,Fight Club,47.407599,1999-03-14
36996,The Lion King,8.635399,1992-10-01
65946,Back to the Future,80.954467,2017-07-05
20172,Gladiator,72.264936,2001-09-05
96000,Monsters Inc,30.044524,2019-04-27
54096,Inception,59.030753,1998-02-03
2137,WALL-E,7.748705,2017-01-29
19406,Indiana Jones,48.163438,2017-06-23
70434,Inception,40.203941,2005-09-02
19945,Ratatouille,25.452512,1996-07-27
17418,Fight Club,15.798472,1993-02-12
87269,Pulp Fiction,34.699733,1999-01-03
81496,Up,93.644462,1992-08-15
28499,Spider-Man,51.613029,2000-05-13
68283,Forrest Gump,20.512762,1990-05-31
76299,The Matrix,83.625249,2003-03-14
50434,The Avengers,27.3072,2004-01-27
19183,Cars,80.371158,2006-01-06
29096,Gladiator,2.160083,2001-12-17
63683,Finding Nemo,92.375784,2007-09-16
42003,Interstellar,53.68493,2019-04-07
24520,Troy,76.441212,1995-10-27
12778,Jurassic Park,31.764829,2010-03-10
60831,The Silence of the Lambs,84.678526,1997-10-01
58345,The Incredibles,69.319495,2010-07-07
39964,Lord of the Rings,5.187362,2005-02-09
34880,Batman Begins,4.541652,2002-03-26
78904,Ratatouille,36.422871,2019-08-11
79192,The Dark Knight,5.661943,2004-08-30
23979,Infamous,4.808533,2013-07-28
30062,Iron Man,38.074664,2019-09-10
23255,The Matrix,23.467254,2018-04-09
46871,Shrek,35.408231,2011-01-26
66049,Fight Club,40.648523,2012-08-15
69243,WALL-E,9.02525,2004-07-18
81914,Forrest Gump,60.791339,1999-04-02
87619,WALL-E,35.114933,2020-01-29
62953,Inception,76.194131,2012-04-24
5648,Vertigo,99.127775,2001-12-08
44575,Jurassic Park,38.462504,1998-05-04
83035,Grown Ups,74.32352,1999-02-11
69684,Spider-Man,29.876252,2020-08-11
65585,Psycho,81.220003,2011-11-25
7489,Casablanca,68.458674,2006-01-04
10650,Vertigo,25.296899,2006-05-24
2549,Psycho,46.33359,1996-06-24
65542,Shrek,80.712342,1992-01-16
51710,Iron Man,71.090967,2002-08-08
93357,Monsters Inc,3.646948,2009-01-31
60889,The Godfather,0.65377,2002-12-21
71570,Kingdom of Heaven,75.508735,2001-06-23
54807,Shrek,45.638319,2017-03-22
73092,Citizen Kane,51.392817,2006-11-28
93149,Monsters Inc,96.482607,2005-08-08
47848,Infamous,13.655458,1998-05-16
86819,Vertigo,3.705405,2012-01-15
23909,Indiana Jones,19.302639,2002-07-15
97807,Goodfellas,71.397709,2014-01-30
197,Indiana Jones,18.625596,1996-11-20
79484,Back to the Future,53.100502,2009-05-02
18054,Monsters Inc,85.636812,2014-03-08
86852,The Incredibles,84.117726,1991-03-02
36441,Toy Story,21.422535,2011-05-26
91989,Goodfellas,89.770522,1995-07-20
90596,Batman Begins,99.386221,1994-02-02
40586,The Matrix,97.414834,2020-01-20
67854,Batman Begins,89.173514,2014-10-09
71521,Harry Potter,6.780097,1994-08-11
9287,Gladiator,62.904469,1993-03-30
90393,Batman Begins,44.27619,2019-09-06
91338,Psycho,28.290058,2004-06-29
65419,Avatar,31.893965,1997-06-16
56447,Iron Man,94.336558,1998-12-16
29376,Oliver Twist,95.226314,2011-04-14
12022,Se7en,10.575459,1997-07-30
36148,Jurassic Park,20.765177,2011-08-05
40257,Psycho,91.837778,2020-11-29
77154,Fight Club,61.585532,1999-08-02
53538,Kingdom of Heaven,70.776059,2001-06-01
57791,The Godfather,35.077497,1998-06-30
77376,Psycho,24.509659,2013-03-07
37345,The Matrix,44.825318,2014-09-07
45737,Alpha and Omega,34.405067,2007-07-09
68654,Braveheart,94.481175,2010-07-03
93881,Braveheart,16.909116,2006-07-03
89303,Up,99.175724,2020-07-27
7936,The Incredibles,90.692299,2020-09-24
25825,Up,57.32974,1999-05-10
33910,Oliver Twist,34.571391,2011-12-28
66236,Se7en,72.502605,2010-05-11
77131,Toy Story,48.326115,2017-08-29
7942,Forrest Gump,37.806112,2020-08-20
91714,Inception,33.586055,2005-12-30
18741,Back to the Future,8.477454,1994-02-01
46685,The Incredibles,43.750709,1993-08-16
18590,Lord of the Rings,25.159986,1990-07-22
6162,Finding Nemo,2.438601,1997-04-02
6275,Alpha and Omega,23.713577,2011-05-19
26992,Cars,23.859235,2010-03-31
13952,Alpha and Omega,30.571494,2019-05-09
92312,Schindler's List,94.563087,1995-11-23
18206,Inception,90.015108,2000-01-23
63907,Batman Begins,3.685661,2014-05-24
18315,Batman Begins,24.199118,2000-08-30
62755,Grown Ups,44.504667,2003-12-22
7244,Shrek,28.139293,2012-02-01
2897,Citizen Kane,39.826609,2015-05-28
73812,Iron Man,83.146482,2001-07-02
74616,Interstellar,57.143485,2008-04-20
37113,Toy Story,42.220406,1990-09-30
89853,Jurassic Park,48.841379,2015-07-17
98591,Back to the Future,27.833916,2005-01-29
70693,WALL-E,21.395633,2008-05-23
11012,Harry Potter,21.632361,2013-06-06
2883,Harry Potter,79.961901,2002-06-24
88982,Lord of the Rings,19.748196,1994-01-25
15601,Kingdom of Heaven,91.161144,1994-05-28
48700,Vertigo,45.21061,2003-07-01
11233,Grown Ups,53.580225,1999-02-15
8484,Indiana Jones,61.291979,1992-01-06
68030,Batman Begins,30.971523,2010-10-15
82427,Better Luck Tomorrow,89.608387,1996-09-06
34625,Indiana Jones,61.028016,2015-07-12
4251,Harry Potter,90.00049,1991-03-28
58480,Up,50.99633,1996-11-03
53972,Se7en,4.377207,2009-09-06
51458,Ratatouille,3.599187,1998-07-08
91577,Ratatouille,31.115326,2016-12-17
31086,Brave,84.808988,2014-06-09
20066,Braveheart,27.011353,2018-12-23
95264,Forrest Gump,48.701483,1993-05-01
5409,Spider-Man,20.553346,1994-08-07
74540,The Dark Knight,75.130461,2006-02-06
13981,The Dark Knight,67.140075,1998-12-27
42135,Troy,90.298723,2015-06-21
39000,Monsters Inc,35.829379,1994-08-25
6332,The Godfather,98.496683,2006-10-13
13105,Grown Ups,87.827967,2000-02-02
42085,Finding Nemo,45.119966,2010-09-27
2602,Gladiator,86.097373,2019-10-31
5446,The Lion King,42.770001,2001-06-23
31168,Citizen Kane,78.85735,2004-08-02
83414,The Incredibles,36.327061,2019-07-14
86600,Schindler's List,25.904077,1993-05-03
22596,Finding Nemo,73.892546,2019-11-04
67094,Forrest Gump,96.477737,2009-07-10
17188,Monsters Inc,72.780853,2007-03-10
90568,Jurassic Park,97.654839,1993-01-06
31566,Better Luck Tomorrow,92.093086,2017-07-29
14144,The Godfather,42.916342,2017-08-01
9393,Ratatouille,50.75012,2012-02-07
60496,Schindler's List,19.447486,1999-12-13
71083,Shrek,44.198482,2010-12-21
80379,Up,76.83681,2011-03-15
37590,Titanic,52.487205,2003-10-22
53378,Finding Nemo,97.35748,2002-09-19
85424,Kingdom of Heaven,11.935391,2003-11-18
3322,The Avengers,51.020196,2016-11-17
40903,Kingdom of Heaven,53.44513,2003-11-12
68363,Back to the Future,15.307846,2018-09-15
68863,Ratatouille,79.808254,2019-11-29
67592,The Lion King,81.905313,2018-03-26
88838,Spider-Man,89.790272,2014-12-24
33237,Oliver Twist,93.735335,1992-01-04
52943,Harry Potter,74.869622,2008-12-19
90493,Better Luck Tomorrow,84.253314,1996-02-07
365,Brave,7.762727,2010-08-29
9863,Spider-Man,38.690048,2010-12-08
7805,Brave,28.855899,1990-06-08
28956,Better Luck Tomorrow,79.489303,1997-06-15
30088,Casablanca,31.200548,2013-07-31
96593,Better Luck Tomorrow,50.35444,2012-04-16
93273,Iron Man,42.666287,2010-04-22
62375,The Incredibles,75.97166,2000-06-19
8966,Up,57.886909,1992-12-21
43897,Finding Nemo,39.770293,1990-06-16
71146,Grown Ups,13.537287,2007-06-01
56057,Casablanca,16.7481,2009-08-15
59665,Forrest Gump,72.289666,1990-09-04
65705,Interstellar,3.834356,2008-08-26
41988,Avatar,44.132385,2017-08-02
43313,Schindler's List,73.127242,2000-07-06
98761,Back to the Future,36.799406,2004-01-15
54999,The Incredibles,65.24134,2016-03-20
38586,Fight Club,77.01217,2018-12-29
70256,The Matrix,88.065268,1999-07-18
58084,Up,22.825252,2013-08-04
50375,Indiana Jones,70.573117,1997-05-26
91693,Star Wars,56.097731,2006-08-15
33351,Inception,46.176074,2010-07-15
64229,The Silence of the Lambs,42.141135,2019-10-24
73253,Casablanca,87.347777,2017-12-30
99389,Se7en,18.335934,1995-05-23
32022,Spider-Man,77.953561,2001-04-01
53789,Monsters Inc,8.115177,2020-01-14
95697,300,55.009447,1999-11-11
21998,Brave,16.417125,2012-03-26
87267,Titanic,46.221531,1992-10-28
66235,Iron Man,48.500383,2011-10-01
59915,Ratatouille,73.339748,1992-12-19
57678,Toy Story,21.295097,2008-07-15
79175,Psycho,29.85267,2013-12-13
28891,Inception,50.34558,1990-04-14
25562,Back to the Future,75.768798,1993-12-29
45992,Kingdom of Heaven,54.675331,1993-05-20
29748,Kingdom of Heaven,79.507172,1993-06-04
36902,Grown Ups,65.638703,2004-05-22
54428,Cars,91.955271,1993-12-18
92723,Troy,67.042785,2009-06-25
89364,Psycho,34.968721,2020-10-30
78635,Pulp Fiction,10.528522,1994-11-10
22977,Up,70.579192,2019-02-22
65083,The Shawshank Redemption,98.262025,2013-03-21
33832,Ratatouille,49.017973,1995-03-16
96293,The Shawshank Redemption,13.943017,2003-04-25
46650,Batman Begins,32.372824,2012-07-30
21613,Harry Potter,41.325205,2017-07-06
15890,Up,14.171156,1999-04-08
90623,Brave,33.543316,1996-07-01
7439,Brave,79.98265,2001-08-08
36753,Brave,32.052235,2013-01-11
4289,Up,99.865099,2011-02-04
86687,Se7en,29.442452,1995-05-13
13122,Grown Ups,10.368888,1993-07-26
67869,Gladiator,78.92711,1997-06-23
89088,The Avengers,12.543858,2014-10-24
8922,Up,5.237192,1993-03-14
36885,Alpha and Omega,39.910649,1992-10-14
49845,Harry Potter,90.212687,2006-03-13
78326,The Avengers,57.261575,2019-01-25
10185,Vertigo,91.820102,1995-08-28
41583,Interstellar,87.406379,1993-05-16
80546,Up,8.057652,2018-05-27
20470,Infamous,6.046176,1993-11-28
7495,Batman Begins,30.132728,2002-12-16
64820,Kingdom of Heaven,88.370317,2013-05-14
70373,Iron Man,50.746255,2012-11-05
56052,Batman Begins,95.813686,2003-08-15
83793,Up,30.209766,2009-04-16
65573,Indiana Jones,44.913528,2003-04-02
83424,The Dark Knight,3.078171,1990-06-06
24654,Up,87.432624,2006-11-05
17936,Jurassic Park,16.416809,2020-09-08
51009,Indiana Jones,98.658784,1998-10-19
42408,Psycho,30.796408,2009-05-25
25539,Grown Ups,94.553029,1992-02-22
2539,Se7en,67.196574,2006-06-05
61268,Jurassic Park,57.703041,2003-08-19
98428,Titanic,12.463712,2007-08-24
79904,Titanic,10.861347,1993-04-30
20197,300,26.956167,2002-01-13
7877,Gladiator,36.072826,1999-11-02
40746,Up,61.887281,1990-12-14
11954,Goodfellas,17.199278,2020-04-28
14328,Infamous,69.407995,1996-12-10
47509,Toy Story,6.081124,1994-08-03
26008,Gladiator,86.57916,2002-04-02
76245,Fight Club,87.770598,2020-06-28
94411,Indiana Jones,89.667,2005-01-21
66947,Back to the Future,42.746503,2017-01-27
76243,Fight Club,13.456762,1991-12-25
25259,300,51.206135,2009-11-23
64387,Infamous,75.962667,2019-01-15
41678,The Silence of the Lambs,27.265318,1992-06-24
53078,Cars,66.868494,2016-04-27
62294,The Dark Knight,2.368678,1995-10-26
37090,The Lion King,81.360017,2012-05-30
53061,Batman Begins,22.158814,2019-12-08
23311,Spider-Man,91.283068,2005-07-01
94827,Ratatouille,54.473177,2003-05-04
43412,Braveheart,37.858516,2001-10-21
69179,The Matrix,73.857772,1999-08-26
55109,Monsters Inc,31.646905,2010-12-05
13657,Up,71.65117,1995-10-15
65620,Up,31.599125,1999-09-11
10065,Brave,84.805766,2019-09-19
68103,Brave,98.119737,1998-04-23
45940,Monsters Inc,65.949667,2017-03-06
33251,Citizen Kane,54.03528,2010-10-15
59268,Kingdom of Heaven,46.259399,2011-05-28
29143,Troy,92.954258,1992-07-09
25641,Fight Club,44.055882,2000-08-01
70174,Goodfellas,81.104214,1997-04-29
37677,The Godfather,0.885057,1991-03-30
38961,Interstellar,89.297253,2002-08-13
5158,Citizen Kane,38.98107,2016-03-19
41775,Avatar,28.211278,1994-08-03
56657,Batman Begins,15.512293,2017-10-03
79377,Pulp Fiction,7.615791,2003-05-09
11063,Fight Club,88.280585,2001-06-09
48640,The Godfather,33.504091,2014-05-15
47361,Iron Man,97.259481,1992-11-20
99062,Titanic,42.38371,1991-02-03
28259,The Lion King,94.801481,2001-02-17
77654,Kingdom of Heaven,66.000657,2011-07-26
23637,Titanic,15.825194,1995-08-02
79974,Ratatouille,30.944782,1990-09-29
28484,Brave,94.125845,2006-06-17
87110,Se7en,43.199194,2007-08-20
33214,The Silence of the Lambs,6.084888,2016-04-17
25937,Avatar,34.358994,1997-12-22
4203,Titanic,87.686162,2002-03-02
88872,Fight Club,99.757224,2007-05-18
4724,Inception,3.450018,2011-12-01
92892,Titanic,47.367875,1998-03-05
59422,Spider-Man,24.974365,2012-02-05
42635,Toy Story,98.166545,2009-12-09
77297,Troy,38.708285,2002-09-06
49925,Interstellar,93.396094,2002-09-26
80533,Kingdom of Heaven,61.256544,2006-01-30
49053,Spider-Man,89.236689,2007-01-03
40618,Interstellar,94.937213,2008-08-09
65840,The Shawshank Redemption,10.934832,2004-07-08
46520,Pulp Fiction,20.572871,2013-02-20
69624,Titanic,26.902154,1998-02-17
99548,Kingdom of Heaven,53.750326,2018-03-13
71564,Iron Man,24.499552,2018-05-07
78548,Lord of the Rings,93.410507,1999-02-19
50280,The Incredibles,18.488988,1992-02-20
66985,Psycho,17.516438,2008-07-11
4572,Psycho,15.587051,1999-10-23
44303,Vertigo,43.881128,2001-05-11
10164,Monsters Inc,5.000345,2007-02-28
81755,WALL-E,68.166863,1990-03-02
19260,The Matrix,25.245357,1996-09-02
30279,Interstellar,93.380455,2014-09-27
38403,Troy,18.385908,2015-02-18
79943,Batman Begins,8.345791,2005-04-09
64725,Lord of the Rings,40.54326,1993-11-09
74258,Gladiator,24.903596,2005-03-01
34874,Monsters Inc,86.974797,2017-01-22
30917,Cars,52.275401,1992-03-29
34359,Interstellar,47.933651,2008-01-20
99088,The Godfather,77.936194,1991-08-04
94639,Fight Club,65.437555,1999-04-30
7433,Brave,1.457419,1996-06-26
53321,Iron Man,68.702083,2019-01-20
17772,Finding Nemo,71.383542,1997-10-10
55505,Back to the Future,17.847982,2013-11-08
42263,Oliver Twist,71.083478,2011-07-20
25945,300,99.388204,2019-03-08
54497,Troy,29.758523,2002-01-30
97783,The Matrix,4.337916,1990-11-24
98432,Brave,85.116623,2013-11-22
59661,Citizen Kane,20.889224,2010-12-24
50987,The Incredibles,77.951997,2018-07-19
62703,Finding Nemo,41.002493,2014-05-27
25047,Interstellar,90.431764,2014-01-29
4180,Monsters Inc,94.226762,2006-01-09
13900,The Lion King,39.908946,2007-09-11
26666,Inception,98.097167,2000-01-19
57135,The Lion King,3.263471,2011-12-07
17290,Troy,57.116638,1999-11-01
94862,Forrest Gump,74.008426,2013-10-17
24358,Infamous,43.063441,2001-06-17
11417,The Shawshank Redemption,66.043499,2008-03-19
33594,Fight Club,31.086913,2008-11-21
60042,The Silence of the Lambs,8.202334,2013-11-07
46296,Indiana Jones,83.573545,2012-04-09
91029,Goodfellas,29.987906,1998-09-22
94777,The Silence of the Lambs,19.966889,2018-02-16
95774,The Avengers,20.387927,2005-07-04
33253,The Lion King,82.344761,1998-09-07
23470,Brave,7.04083,2014-09-28
26753,Batman Begins,50.040544,2016-04-12
19861,WALL-E,19.833098,2000-05-04
44091,Inception,65.351174,2019-06-05
57737,Avatar,80.001169,2018-09-19
92094,Casablanca,56.384212,2007-09-11
96146,Vertigo,61.679992,2011-03-04
93410,Pulp Fiction,62.534397,2007-01-02
7883,Fight Club,57.514076,2015-08-31
97515,Avatar,22.297773,2008-05-20
31520,The Incredibles,65.52427,1999-07-13
4799,Star Wars,77.535546,2001-08-27
41230,Monsters Inc,82.500108,1991-06-12
32531,The Shawshank Redemption,8.397619,2008-05-10
56305,The Silence of the Lambs,40.071878,2013-10-13
71268,Fight Club,37.23695,1997-10-15
33684,Alpha and Omega,92.384371,2018-10-10
47067,Cars,66.116304,2018-09-07
21002,Grown Ups,47.541321,2007-05-12
18886,Better Luck Tomorrow,95.985742,2006-09-10
2509,Cars,16.499769,2013-06-13
29541,Pulp Fiction,36.473956,2010-04-14
6641,The Dark Knight,63.091441,2004-07-10
7195,Jurassic Park,51.25586,2019-01-27
30340,Toy Story,59.263136,2017-02-20
81153,Up,76.285375,2016-07-03
14905,300,69.760904,2010-04-19
3534,Finding Nemo,65.883437,1990-04-16
71118,Vertigo,71.675588,1992-11-11
33721,Oliver Twist,78.262447,2006-03-09
95261,The Incredibles,21.444129,2012-02-26
9987,Cars,68.973984,2002-01-26
45215,Schindler's List,66.616022,2000-07-07
1901,Up,70.648661,2014-10-22
36008,300,24.821032,2011-10-19
68028,The Silence of the Lambs,28.483523,2010-12-27
76673,Inception,77.205897,2017-07-31
86518,Shrek,38.110808,2009-12-19
39848,The Shawshank Redemption,92.340771,1997-07-05
62233,Avatar,11.813971,2018-01-31
64547,Infamous,17.661726,2011-12-18
63409,Alpha and Omega,18.942244,2000-07-16
39941,The Silence of the Lambs,28.904562,2007-11-29
1053,The Matrix,90.113027,1993-10-07
29300,Star Wars,37.97257,2018-11-04
72923,Forrest Gump,46.411421,2012-05-17
1159,Goodfellas,42.567174,2001-08-30
52705,Se7en,80.783035,2000-08-26
24215,Alpha and Omega,37.942501,1995-03-18
74064,Lord of the Rings,83.333555,2002-05-10
15468,The Lion King,48.454104,2005-04-15
41796,Interstellar,24.709836,2017-07-09
94416,Interstellar,43.364169,2000-03-03
33078,Batman Begins,39.969867,2007-01-25
21858,Infamous,24.541217,1991-09-24
26912,The Godfather,12.680694,2003-01-22
83589,Fight Club,84.211741,1995-01-08
34315,The Dark Knight,51.801755,2017-05-11
64098,The Incredibles,24.659121,2007-07-24
10145,The Avengers,42.900208,2010-08-04
20097,Vertigo,60.783423,2019-05-24
66527,Alpha and Omega,72.113973,2012-09-15
53325,Oliver Twist,62.202376,2016-04-18
75466,The Avengers,23.780663,2001-11-17
47300,WALL-E,11.484754,2001-04-21
33452,Toy Story,7.838988,2012-08-25
54115,Grown Ups,11.248273,2009-11-09
69083,Grown Ups,34.903325,2000-07-13
78392,Inception,35.818537,1995-01-06
59597,Oliver Twist,97.831346,1996-01-20
32689,Lord of the Rings,2.749285,2019-05-20
64976,Spider-Man,63.411728,2010-11-03
72339,Monsters Inc,51.361044,2019-05-07
28001,Psycho,14.995087,2008-08-02
39697,Finding Nemo,94.894319,2006-08-20
13095,Finding Nemo,81.196339,2001-03-24
50911,Jurassic Park,22.474938,1990-08-04
56840,Troy,29.548436,2006-09-15
98733,The Silence of the Lambs,20.406243,2003-10-15
74571,Infamous,31.189127,2000-05-16
68390,Schindler's List,23.178343,1997-08-05
59492,The Shawshank Redemption,26.15507,1991-08-25
13635,WALL-E,51.901091,1995-02-16
9562,Brave,34.084434,2018-04-06
33464,Up,49.238878,2007-09-05
10022,Fight Club,3.551607,1990-06-27
49603,Shrek,74.277956,1991-11-23
23605,Batman Begins,92.863742,2005-10-19
90199,Brave,99.646798,1995-09-09
18785,Psycho,20.458851,2005-11-23
78154,The Shawshank Redemption,38.710284,2014-06-02
50845,Spider-Man,97.379372,2005-01-19
52846,Shrek,21.606349,1995-04-19
56994,Up,54.176351,2006-12-26
98108,Interstellar,80.028389,2000-01-23
42656,The Lion King,3.335262,1995-08-16
58302,Inception,10.956287,2017-03-29
96556,300,20.057699,1995-08-15
80496,Gladiator,45.828125,2009-05-15
45051,The Avengers,2.013332,2005-03-21
90559,Inception,43.411052,1992-11-03
72988,The Shawshank Redemption,16.570666,1999-02-27
14031,Better Luck Tomorrow,85.048978,2012-02-07
82894,Indiana Jones,48.890768,1991-11-11
21712,Better Luck Tomorrow,7.585329,2020-09-30
4708,Vertigo,46.552301,2008-04-27
